Record ID	Web ID	Genus/Morphon 	Feeding Preference	Trophic ID 	Taxon ID	Log(Abundance)	Log(averageMass)	Log(Biomass)	Soil pH	C-tot	N-tot	Airborne N	Total N-input	Manure-N	Manure-P	P-pore water	Soil phosphate	Soil-Ptot	Soil-Cd 	Soil-Cr	Soil-Cu	Soil-Hg	Soil-Ni	Soil-Pb	Soil-Zn	Mean rainfall	Max rainfall	Average-T	Average-Tmax	Latitude	Longitude	Vegetation cover (%)	Ecosystem Type ID
3500	164	Rhysotritia	Microphytophage mite (feeding on fungi)	22	22121	1.98	0.32	2.29	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3501	164	Schwiebea	Microphytophage mite (feeding on fungi)	22	22123	2.93	-0.04	2.89	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3502	164	Scutacarus	Omnivore mite	82	82125	1.98	-0.61	1.37	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3503	164	Sminthuridae	Plant-feeding collembolans and symphylids	13	13032	2.82	-0.61	2.21	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3504	164	Sminthurus	Plant-feeding collembolans and symphylids	13	13035	1.98	1.43	3.4	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3505	164	Steganacarus	Macrophytophage and panphytophage mites	12	12130	2.28	0.22	2.5	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3506	164	Stigmaeidae	Omnivore mite	82	82131	3.39	0.23	3.62	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3507	164	Suctobelbella	Microphytophage mite (feeding on fungi)	22	22132	2.58	-0.52	2.05	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3508	164	SYMPHYLA	Plant-feeding collembolans and symphylids	13	13038	2.28	0.98	3.25	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3509	164	Tectocepheus	Microphytophage mite (feeding on fungi)	22	22135	2.45	-0.22	2.23	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3510	164	Tydeidae	Macrophytophage and panphytophage mites	12	12139	2.45	-0.61	1.85	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3511	164	Tylenchidae	Fungivore nematode	21	21160	5.46	-1.36	4.1	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3512	164	Uropoda	Generalist mite	72	72142	2.45	0.48	2.93	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3513	164	Uroseius	Generalist mite	72	72143	1.98	0.43	2.41	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3514	164	Veigaia	Generalist mite	72	72144	1.98	0.61	2.59	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3515	164	Vertagopus	Fungivore insects and pauropods	23	23040	1.98	1.34	3.31	3.3	54.7	3	33.6	34	0	0	2	70	227	0.44	30.3	8.3	0.11	<DL	64.1	58.8	2.2	13.3	13.6	18.3	51.29	5.59	100	6
3516	165	Achaeta	Fungivore enchytraeids	24	24001	2.47	0.63	3.1	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3517	165	Acrobeloides	Bacterivore nematode	31	31003	4.08	-1.17	2.91	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3518	165	Adoristes	Microphytophage mite (feeding on fungi)	22	22003	2.45	0.51	2.97	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3519	165	Aphelenchoides	Fungivore nematode	21	21016	4.25	-1.5	2.76	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3520	165	Aporcelaimellus	Omnivore nematode	81	81019	3.78	0.55	4.32	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3521	165	Astigmata	Omnivore mite	82	82010	2.45	-0.86	1.59	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3522	165	Bdella	Predatory mite (attacking arthropods)	62	62014	1.98	0.82	2.79	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3523	165	Belbidae	Microphytophage mite (feeding on fungi)	22	22016	1.98	0.5	2.48	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3524	165	Brachychthoniidae	Microphytophage mite (feeding on fungi)	22	22019	3.58	-0.59	2.99	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3525	165	Cephalobidae	Bacterivore nematode	31	31032	3.17	-1.06	2.12	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3526	165	Ceratophysella	Fungivore insects and pauropods	23	23004	2.75	1.34	4.09	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3527	165	Cervidellus	Bacterivore nematode	31	31034	4.32	-1.24	3.08	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3528	165	Clarkus	Predating nematode (consuming nematodes)	51	51038	3.17	-0.31	2.86	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3529	165	Cognettia	Fungivore enchytraeids	24	24003	2.77	1.07	3.84	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3530	165	Dauerlarvae stage	"Passive, substrate-related nematode"	41	41046	3.48	-0.8	2.67	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3531	165	Diphtherophora	Fungivore nematode	21	21048	3.48	-1.08	2.4	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3532	165	Dolichodoridae	Plant-feeding nematode	11	11054	3.65	-0.89	2.77	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3533	165	Dorylaimoidea	Omnivore nematode	81	81058	4.35	-0.6	3.75	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3534	165	Eucephalobus	Bacterivore nematode	31	31065	3.17	-0.86	2.32	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3535	165	Eudorylaimus	Omnivore nematode	81	81066	3.17	-0.17	3.01	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3536	165	Eupodes	Omnivore mite	82	82046	3.75	0.01	3.76	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3537	165	Hypochthonius	Microphytophage mite (feeding on fungi)	22	22059	1.98	0.47	2.44	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3538	165	Hypogastrura	Fungivore insects and pauropods	23	23012	2.93	0.98	3.91	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3539	165	Isotoma	Fungivore insects and pauropods	23	23013	2.88	1.9	4.78	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3540	165	Isotomiella	Fungivore insects and pauropods	23	23014	3.09	0.82	3.91	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3541	165	Lepidocyrtus	Fungivore insects and pauropods	23	23016	3.41	1.23	4.64	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3542	165	Liochthonius	Microphytophage mite (feeding on fungi)	22	22070	3.15	-0.65	2.5	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3543	165	Lysigamasus	Generalist mite	72	72071	2.82	0.41	3.23	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3544	165	Marionina	Substrate-inhabiting enchytraeids	44	44010	2.47	0.97	3.43	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3545	165	Medioppia	Microphytophage mite (feeding on fungi)	22	22074	3.3	-0.23	3.06	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3546	165	Megalothorax	Fungivore insects and pauropods	23	23017	1.98	0.01	1.98	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3547	165	Mesostigmata (juveniles)	Omnivore mite	82	82075	1.98	-0.41	1.57	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3548	165	Microppia	Microphytophage mite (feeding on fungi)	22	22077	2.58	-0.54	2.03	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3549	165	Microtydeus	Microphytophage mite (feeding on fungi)	22	22079	4.52	-0.86	3.66	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3550	165	Nanorchestes	Macrophytophage and panphytophage mites	12	12082	3.39	-0.41	2.98	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3551	165	Onychiurus	Fungivore insects and pauropods	23	23021	1.98	0.98	2.95	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3552	165	Oppiella	Microphytophage mite (feeding on fungi)	22	22087	2.28	-0.45	1.83	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3553	165	Oribatella	Microphytophage mite (feeding on fungi)	22	22089	3.06	0.2	3.26	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3554	165	Oribatida (juveniles)	Omnivore mite	82	82090	1.98	-0.41	1.57	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3555	165	Pachygnatidae	Macrophytophage and panphytophage mites	12	12092	2.88	-0.11	2.77	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3556	165	Paratylenchus	Plant-feeding nematode	11	11122	3.17	-1.24	1.93	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3557	165	Parisotoma	Fungivore insects and pauropods	23	23024	3.67	0.72	4.4	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3558	165	PAUROPODA	Fungivore insects and pauropods	23	23025	3.58	0.82	4.39	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3559	165	Pergamasus	Generalist mite	72	72100	2.28	1.08	3.36	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3560	165	Phthiracarus	Macrophytophage and panphytophage mites	12	12102	1.98	0.06	2.03	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3561	165	Plectus	Bacterivore nematode	31	31127	3.87	-0.58	3.29	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3562	165	Pratylenchus	Plant-feeding nematode	11	11129	3.17	-1.23	1.95	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3563	165	Prismatolaimus	Bacterivore nematode	31	31131	3.17	-1.28	1.89	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3564	165	Pygmephorus	Microphytophage mite (feeding on fungi)	22	22112	1.98	-0.38	1.6	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3565	165	Quadroppia	Microphytophage mite (feeding on fungi)	22	22113	3.92	-0.52	3.39	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3566	165	Rhabditidae	Bacterivore nematode	31	31142	3.17	-0.69	2.48	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3567	165	Rhagidia	Generalist mite	72	72115	2.82	0.2	3.02	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3568	165	Rhodacaridae	Generalist mite	72	72119	2.28	-0.31	1.97	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3569	165	Rhodacarus	Generalist mite	72	72120	3.06	0.01	3.06	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3570	165	Rhysotritia	Microphytophage mite (feeding on fungi)	22	22121	2.98	0.32	3.29	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3571	165	Schwiebea	Microphytophage mite (feeding on fungi)	22	22123	2.58	-0.04	2.54	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3572	165	Scutacarus	Omnivore mite	82	82125	1.98	-0.61	1.37	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3573	165	Sellnickochthonius	Microphytophage mite (feeding on fungi)	22	22126	1.98	-0.81	1.17	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3574	165	Siteroptes	Microphytophage mite (feeding on fungi)	22	22127	1.98	-0.38	1.6	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3575	165	Sminthuridae	Plant-feeding collembolans and symphylids	13	13032	1.98	-0.61	1.37	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3576	165	Sminthurinus	Plant-feeding collembolans and symphylids	13	13034	1.98	0.62	2.59	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3577	165	Sphaeridia	Plant-feeding collembolans and symphylids	13	13036	2.28	0.2	2.48	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3578	165	Stigmaeidae	Omnivore mite	82	82131	3.12	0.23	3.35	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3579	165	Suctobelbella	Microphytophage mite (feeding on fungi)	22	22132	4.1	-0.52	3.57	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3580	165	Tectocepheus	Microphytophage mite (feeding on fungi)	22	22135	4.21	-0.22	3.99	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3581	165	Teratocephalus	Bacterivore nematode	31	31149	3.65	-1.63	2.02	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3582	165	Trichodorus	Plant-feeding nematode	11	11155	3.48	-0.74	2.73	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3583	165	Trichoribates	Microphytophage mite (feeding on fungi)	22	22137	1.98	0.47	2.45	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3584	165	Tydeidae	Macrophytophage and panphytophage mites	12	12139	4.22	-0.61	3.61	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3585	165	Tylenchidae	Fungivore nematode	21	21160	4.29	-1.36	2.93	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3586	165	Tylencholaimus	Fungivore nematode	21	21162	4.8	-0.62	4.17	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3587	165	Veigaia	Generalist mite	72	72144	3.02	0.61	3.63	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3588	165	Vertagopus	Fungivore insects and pauropods	23	23040	1.98	1.34	3.31	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3589	165	Zercon	Generalist mite	72	72145	2.28	0.05	2.33	3.6	25.1	1	26.1	26	0	0	21	150	201	0.16	19.9	3	0.03	<DL	17.1	10.9	1.6	15.2	13.4	19.3	51.6	4.88	100	6
3590	166	Achaeta	Fungivore enchytraeids	24	24001	2.62	0.85	3.46	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3591	166	Acrobeloides	Bacterivore nematode	31	31003	4.46	-1.17	3.29	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3592	166	Anaplectus	Bacterivore nematode	31	31012	3.36	-0.52	2.84	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3593	166	Aphelenchoides	Fungivore nematode	21	21016	4.38	-1.5	2.89	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3594	166	Aporcelaimellus	Omnivore nematode	81	81019	3.36	0.55	3.91	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3595	166	Asca	Generalist mite	72	72008	2.58	-0.11	2.47	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3596	166	Astigmata	Omnivore mite	82	82010	2.28	-0.86	1.41	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3597	166	Atropacarus	Macrophytophage and panphytophage mites	12	12011	2.98	0.25	3.23	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3598	166	Belbidae	Microphytophage mite (feeding on fungi)	22	22016	2.58	0.5	3.08	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3599	166	Brachychthoniidae	Microphytophage mite (feeding on fungi)	22	22019	2.28	-0.59	1.69	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3600	166	Cephalobidae	Bacterivore nematode	31	31032	3.54	-1.06	2.48	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3601	166	Ceratoppia	Microphytophage mite (feeding on fungi)	22	22023	3.42	0.62	4.04	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3602	166	Ceratozetes	Omnivore mite	82	82024	2.45	0.2	2.66	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3603	166	Cervidellus	Bacterivore nematode	31	31034	3.9	-1.24	2.66	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3604	166	Chamobates	Microphytophage mite (feeding on fungi)	22	22025	1.98	0.09	2.07	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3605	166	Cognettia	Fungivore enchytraeids	24	24003	4.26	1.17	5.43	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3606	166	Dauerlarvae stage	"Passive, substrate-related nematode"	41	41046	3.96	-0.8	3.16	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3607	166	Dorylaimoidea	Omnivore nematode	81	81058	4.06	-0.6	3.46	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3608	166	Eniochthonius	Microphytophage mite (feeding on fungi)	22	22039	1.98	-0.05	1.92	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3609	166	Entomobrya	Plant-feeding collembolans and symphylids	13	13007	2.75	1.43	4.18	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
3610	166	Eupodes	Omnivore mite	82	82046	3.21	0.01	3.21	2.9	40.4	2	35.4	35	0	0	12	40	105	0.28	18.3	6.5	0.08	<DL	55.5	21	0.2	2.4	14	19.1	51.34	5.63	100	6
